,0,1
216,0.95911247,0.040887557
217,0.93567723,0.064322755
218,0.8525538,0.1474462
219,0.9998678,0.00013218811
220,0.9823078,0.017692184
221,0.21098983,0.78901017
222,0.68338895,0.31661108
223,0.8625082,0.13749179
224,0.9973874,0.002612578
225,0.98870164,0.01129836
226,0.9835012,0.016498795
227,0.99958813,0.00041185887
228,0.9879205,0.01207949
229,0.99719876,0.002801269
230,0.9190918,0.0809082
231,0.99952674,0.0004732569
232,0.9937438,0.0062562213
233,0.70366454,0.2963355
234,0.6808801,0.31911987
235,0.9978201,0.0021799172
236,0.9991657,0.00083430443
237,0.98952895,0.010471033
238,0.31091475,0.68908525
239,0.99630934,0.0036906553
240,0.9996822,0.00031779104
241,0.99958074,0.00041923547
242,0.9725617,0.027438313
243,0.5205209,0.4794791
244,0.99887496,0.0011250543
245,0.9923817,0.0076183258
246,0.43627316,0.56372684
247,0.9952422,0.004757816
248,0.9922693,0.0077307196
249,0.97460264,0.025397355
250,0.27454787,0.7254521
251,0.98954886,0.01045114
252,0.9989312,0.001068745
253,0.2996887,0.7003113
254,0.9987861,0.0012138949
255,0.99904895,0.0009510697
256,0.99850476,0.0014952671
257,0.9977279,0.002272149
258,0.99511474,0.004885227
259,0.9911115,0.008888465
260,0.999846,0.00015403536
261,0.9941668,0.0058332016
262,0.9994567,0.0005433021
263,0.9799913,0.020008694
264,0.99949515,0.0005048785
265,0.38214386,0.61785614
266,0.99793446,0.0020655596
267,0.21395558,0.7860444
268,0.9992384,0.00076162006
269,0.9985092,0.0014907533
270,0.86016226,0.13983774
271,0.98195934,0.018040681
272,0.9997609,0.00023907748
273,0.9991345,0.0008655471
274,0.99447304,0.005526989
275,0.9995584,0.00044158386
276,0.9448218,0.055178225
277,0.4177519,0.5822481
278,0.6887742,0.31122577
279,0.9985602,0.0014398043
280,0.6501692,0.3498308
281,0.9972611,0.0027389093
282,0.99965465,0.0003453248
283,0.99901545,0.0009845246
284,0.99681705,0.003182963
285,0.9862194,0.0137806
286,0.99106205,0.008937985
287,0.9267504,0.07324956
288,0.1355136,0.8644864
289,0.9921008,0.007899204
290,0.9887631,0.011236918
291,0.9970474,0.0029525722
292,0.98387986,0.016120115
293,0.22020131,0.7797987
294,0.5697509,0.4302491
295,0.9982206,0.0017794
296,0.14761299,0.852387
297,0.9936705,0.0063294554
298,0.99880254,0.0011974393
299,0.999532,0.00046802885
300,0.58688843,0.4131116
301,0.9727956,0.027204387
302,0.9728621,0.027137892
303,0.98675096,0.013249035
304,0.92088354,0.079116486
305,0.99469405,0.005305975
306,0.76562154,0.23437844
307,0.7992486,0.20075142
308,0.9993889,0.00061115564
309,0.99874026,0.0012597331
310,0.9869085,0.013091488
311,0.46427006,0.53572994
312,0.97987705,0.020122934
313,0.12813312,0.8718669
314,0.7282194,0.27178064
315,0.98218733,0.017812647
316,0.91599274,0.08400723
317,0.9997982,0.0002018119
318,0.99438137,0.005618656
319,0.9975295,0.0024705187
320,0.9442629,0.055737052
321,0.9994281,0.0005719147
322,0.9995157,0.00048430983
323,0.9990671,0.00093287503
324,0.95866954,0.04133048
325,0.9987527,0.0012472675
326,0.99948436,0.0005156496
327,0.9670236,0.03297641
328,0.9993375,0.00066249724
329,0.9957661,0.004233921
330,0.5198784,0.4801216
331,0.19124687,0.80875313
332,0.59029114,0.40970883
333,0.99586475,0.0041352636
334,0.93355536,0.06644465
335,0.58624786,0.41375214
336,0.9865705,0.01342953
337,0.9978525,0.0021474794
338,0.31746495,0.68253505
339,0.92416805,0.07583194
340,0.99798596,0.002014043
341,0.8834366,0.11656339
342,0.9989775,0.0010225314
343,0.99708533,0.0029146508
344,0.9746991,0.025300896
345,0.21244782,0.7875522
346,0.985521,0.014478955
347,0.9971938,0.0028061888
348,0.7119279,0.2880721
349,0.9932475,0.0067524654
350,0.9855114,0.014488593
351,0.94241333,0.057586677
352,0.8313154,0.16868459
353,0.88646996,0.11353006
354,0.9994761,0.0005239225
355,0.9976714,0.0023285877
356,0.94686323,0.053136747
357,0.6451684,0.3548316
358,0.999287,0.0007129978
359,0.9901672,0.009832822
360,0.9969919,0.0030081533
361,0.97054684,0.029453171
362,0.9867215,0.013278484
363,0.9968115,0.0031885188
364,0.99019617,0.009803853
365,0.9509116,0.049088404
366,0.99935114,0.00064885785
367,0.9996969,0.0003030956
368,0.75927925,0.24072073
369,0.99802417,0.0019758474
370,0.9880972,0.011902829
371,0.4811092,0.5188908
372,0.9612029,0.0387971
373,0.99563235,0.004367623
374,0.8961293,0.10387071
375,0.98924726,0.010752709
376,0.9991747,0.0008252713
377,0.9979605,0.0020394702
378,0.99634314,0.0036568465
379,0.93282664,0.06717335
380,0.9938349,0.0061650816
381,0.99849087,0.0015091146
382,0.4747663,0.5252337
383,0.7573905,0.24260949
384,0.9912976,0.008702383
385,0.98836017,0.011639821
386,0.99938315,0.0006168705
387,0.9860071,0.013992918
388,0.61419296,0.385807
389,0.9751641,0.024835901
390,0.91586316,0.08413685
391,0.3247916,0.6752084
392,0.97537637,0.024623655
393,0.99303645,0.0069635618
394,0.99978185,0.00021818235
395,0.9821761,0.01782387
396,0.6350339,0.3649661
397,0.9982434,0.0017566042
398,0.95124084,0.048759144
399,0.9685336,0.031466436
400,0.9993435,0.0006564836
401,0.30883932,0.6911607
402,0.9972112,0.002788759
403,0.52007985,0.47992012
404,0.72915494,0.2708451
405,0.30208147,0.69791853
406,0.9994732,0.0005268119
407,0.9969842,0.003015834
408,0.9644337,0.035566274
409,0.9984598,0.0015401602
410,0.941232,0.058767997
411,0.98918414,0.010815836
412,0.99681437,0.0031856317
413,0.99803686,0.0019631407
414,0.99803233,0.001967665
415,0.88583684,0.11416315
416,0.97726256,0.02273742
417,0.99008906,0.009910951
418,0.9660183,0.03398167
419,0.9907298,0.009270172
420,0.067461014,0.932539
421,0.99828225,0.0017177737
422,0.9729729,0.027027044
423,0.9986878,0.0013122176
424,0.9645339,0.035466094
425,0.99971867,0.00028135002
426,0.9917213,0.008278713
427,0.999854,0.0001459935
428,0.99876446,0.0012355543
429,0.99689776,0.0031022632
430,0.040067732,0.95993227
431,0.3499074,0.6500926
432,0.9958347,0.0041653006
433,0.9932738,0.00672619
434,0.841023,0.15897696
435,0.9790102,0.020989805
436,0.84419423,0.15580578
437,0.8961722,0.10382775
438,0.99137276,0.008627249
439,0.91035634,0.08964368
440,0.10353178,0.8964682
441,0.97724193,0.022758078
442,0.54011214,0.4598879
443,0.9707923,0.029207705
444,0.16637778,0.8336222
445,0.9993073,0.0006927156
446,0.9966052,0.0033948002
447,0.9995621,0.00043791445
448,0.98561186,0.014388137
449,0.6948955,0.3051045
450,0.99817693,0.0018230808
451,0.59931886,0.40068117
452,0.9977745,0.0022255003
453,0.20263231,0.7973677
454,0.7049587,0.2950413
455,0.9991539,0.0008460995
456,0.9964794,0.0035206303
457,0.9017626,0.09823738
458,0.48452854,0.51547146
459,0.99391365,0.0060863425
460,0.85054797,0.14945205
461,0.62463045,0.37536955
462,0.092642486,0.9073575
463,0.99490863,0.005091391
464,0.5132834,0.48671663
465,0.99675196,0.003248027
466,0.917793,0.08220702
467,0.13078076,0.86921924
468,0.6911814,0.30881855
469,0.99809426,0.0019057365
470,0.9967197,0.0032803067
471,0.9703113,0.029688746
472,0.9706144,0.029385626
473,0.9961894,0.0038106109
474,0.9022608,0.0977392
475,0.9761206,0.023879409
476,0.99942905,0.0005709572
477,0.08104855,0.91895145
478,0.9710098,0.0289902
479,0.9956157,0.004384253
480,0.99154824,0.008451759
481,0.34159458,0.6584054
482,0.99682313,0.0031768885
483,0.96188706,0.038112912
484,0.9997781,0.00022191918
485,0.993569,0.006430978
486,0.8067978,0.19320218
487,0.9993762,0.0006238031
488,0.9991845,0.00081550935
489,0.99522424,0.0047757505
490,0.9953684,0.0046315556
491,0.97891635,0.021083625
492,0.9794897,0.020510327
493,0.57644546,0.42355454
494,0.37468308,0.6253169
495,0.9983429,0.0016571577
496,0.98082364,0.01917636
497,0.98749256,0.012507432
498,0.528309,0.47169104
499,0.9819742,0.018025808
500,0.99902225,0.0009777686
501,0.9950578,0.0049421834
502,0.9936268,0.00637322
503,0.99489385,0.0051061297
504,0.9994926,0.00050743844
505,0.25940317,0.74059683
506,0.822309,0.17769097
507,0.98531103,0.014688988
508,0.98946387,0.010536123
509,0.9987537,0.0012462492
510,0.28339237,0.71660763
511,0.18144351,0.8185565
512,0.9774302,0.022569753
513,0.1465308,0.8534692
514,0.99984175,0.00015824266
515,0.9664678,0.033532213
516,0.12573594,0.87426406
517,0.99734455,0.0026554351
518,0.9997287,0.00027129476
519,0.9756064,0.02439363
520,0.93185186,0.06814814
521,0.38018703,0.61981297
522,0.9778753,0.022124711
523,0.1427846,0.8572154
524,0.9970275,0.002972513
525,0.96231097,0.037689038
526,0.9978904,0.0021096156
527,0.3854977,0.6145023
528,0.93908083,0.060919166
529,0.99921566,0.00078432506
530,0.9987325,0.0012674889
531,0.9872397,0.012760294
532,0.99864143,0.0013585563
533,0.98611355,0.013886431
534,0.9784059,0.021594116
535,0.93630445,0.063695565
536,0.99943537,0.0005646185
537,0.9976992,0.0023007789
538,0.9940259,0.005974123
539,0.99988157,0.000118461976
540,0.99974966,0.00025033182
541,0.9174808,0.08251915
542,0.99580675,0.0041932683
543,0.9987277,0.0012722919
544,0.9881203,0.011879701
545,0.99751973,0.0024802515
546,0.9990974,0.0009025769
547,0.9950532,0.004946852
548,0.95086575,0.049134232
549,0.9961154,0.0038846165
550,0.9980143,0.0019857443
551,0.99842244,0.0015775461
552,0.95094204,0.04905793
553,0.9990831,0.00091689447
554,0.9964176,0.0035823921
555,0.6929512,0.3070488
556,0.7662548,0.23374523
557,0.9931915,0.0068084956
558,0.9991768,0.0008232229
559,0.98541063,0.01458935
560,0.99940276,0.00059724797
561,0.9978075,0.0021924712
562,0.9798617,0.020138318
563,0.99743676,0.0025632665
564,0.9996472,0.00035280132
565,0.9990236,0.00097640057
566,0.98371184,0.016288176
567,0.9954335,0.0045664953
568,0.86696005,0.13303998
569,0.99839264,0.0016073581
570,0.9855306,0.014469371
571,0.8517902,0.14820981
572,0.99926627,0.0007337616
573,0.9777714,0.022228613
574,0.9964505,0.0035494992
575,0.99899113,0.0010088553
576,0.7622117,0.23778835
577,0.9894478,0.010552221
578,0.99924374,0.00075628795
579,0.93609846,0.06390155
580,0.99893063,0.0010693856
581,0.9786063,0.02139372
582,0.14635527,0.8536447
583,0.2793761,0.7206239
584,0.99545467,0.0045453156
585,0.9956918,0.004308211
586,0.95023394,0.04976604
587,0.9172158,0.08278416
588,0.99902827,0.00097173854
589,0.99933946,0.00066051894
590,0.93088275,0.069117226
591,0.6634337,0.3365663
592,0.99977577,0.00022421876
593,0.9245884,0.075411625
594,0.8282081,0.17179194
595,0.094359934,0.90564007
596,0.32895827,0.6710417
597,0.81096494,0.18903503
598,0.9969379,0.0030621225
599,0.99180305,0.00819698
600,0.99206233,0.007937686
601,0.7674105,0.23258951
602,0.99341756,0.006582459
603,0.9943443,0.005655686
604,0.9767441,0.023255883
605,0.8434272,0.15657279
606,0.9953718,0.004628167
607,0.98393536,0.016064623
608,0.9993634,0.00063654967
609,0.999331,0.000668978
610,0.999489,0.0005109746
611,0.13270545,0.86729455
612,0.99548584,0.0045141317
613,0.9887811,0.011218899
614,0.99937993,0.00062004605
615,0.9041084,0.09589161
616,0.9988708,0.0011291853
617,0.9449113,0.055088703
618,0.996864,0.003135982
619,0.921952,0.078048006
620,0.9982201,0.0017799328
621,0.9983208,0.0016792014
622,0.998009,0.001990975
623,0.9933019,0.0066980897
624,0.9267432,0.07325677
625,0.98261106,0.017388923
626,0.8963473,0.10365274
627,0.91883785,0.08116218
628,0.43341804,0.56658196
629,0.91660905,0.08339092
630,0.88320714,0.11679287
631,0.99837965,0.0016203768
632,0.9885096,0.011490408
633,0.4661727,0.5338273
634,0.5801368,0.4198632
635,0.9987818,0.0012181957
636,0.99951094,0.0004890642
637,0.9464955,0.053504553
638,0.99791664,0.002083382
639,0.9655883,0.03441175
640,0.9974672,0.0025327622
641,0.94947505,0.050524943
642,0.9463084,0.053691633
643,0.9771339,0.022866085
644,0.92379934,0.07620067
645,0.99436927,0.0056307507
646,0.99202627,0.007973724
647,0.9958038,0.004196222
648,0.9994698,0.00053018145
649,0.93221927,0.067780755
650,0.9892383,0.010761685
651,0.99584186,0.0041581094
652,0.981939,0.018060979
653,0.98528385,0.014716143
654,0.99968076,0.00031926844
655,0.99928576,0.0007142339
656,0.99405533,0.0059446497
657,0.9630973,0.03690271
658,0.3552811,0.6447189
659,0.99971,0.00029000375
660,0.8427815,0.1572185
661,0.95388794,0.046112042
662,0.9981283,0.0018717002
663,0.9995041,0.000495922
664,0.31454408,0.6854559
665,0.9570112,0.04298875
666,0.6801964,0.31980363
667,0.9996386,0.00036141014
668,0.9030202,0.09697982
669,0.34757215,0.65242785
670,0.15147567,0.84852433
671,0.99595356,0.004046432
672,0.9979557,0.0020442973
673,0.9578742,0.042125847
674,0.9978292,0.0021708163
675,0.36931354,0.63068646
676,0.996736,0.003263982
677,0.9646826,0.0353174
678,0.96272564,0.037274357
679,0.86066496,0.139335
680,0.6186216,0.38137838
681,0.77338725,0.22661276
682,0.8981688,0.10183122
683,0.9923279,0.007672084
684,0.99822193,0.0017780504
685,0.14902842,0.8509716
686,0.9988641,0.0011358984
687,0.08393967,0.9160603
688,0.7623883,0.2376117
689,0.9993815,0.0006185177
690,0.61652917,0.38347083
691,0.8959831,0.10401687
692,0.91958225,0.08041773
693,0.9966081,0.0033919376
694,0.99944824,0.0005517698
695,0.99652684,0.00347318
696,0.5094728,0.4905272
697,0.9994923,0.0005077195
698,0.998319,0.0016810457
699,0.99829334,0.0017066613
700,0.9954121,0.004587871
701,0.35867953,0.64132047
702,0.99785876,0.0021412626
703,0.30523282,0.6947672
704,0.994649,0.005351001
705,0.9614208,0.03857924
706,0.98272026,0.017279759
707,0.8994789,0.10052112
708,0.9987571,0.0012428991
709,0.9989574,0.0010425901
710,0.99906904,0.0009309846
711,0.9761936,0.02380641
712,0.9994935,0.00050650485
713,0.2283938,0.7716062
714,0.97900814,0.020991858
715,0.9662226,0.033777405
716,0.9958479,0.004152141
717,0.9080777,0.09192227
718,0.6366349,0.3633651
719,0.9951343,0.004865702
720,0.8847018,0.11529823
721,0.9995032,0.0004967835
722,0.99928886,0.0007111666
723,0.15355968,0.8464403
724,0.9902206,0.009779396
725,0.9888647,0.0111353
726,0.9655097,0.03449027
727,0.99938315,0.00061686663
728,0.9983634,0.0016366132
729,0.9998077,0.00019229809
730,0.99939144,0.0006085893
731,0.9795411,0.0204589
732,0.99908596,0.0009140365
733,0.73127437,0.2687256
734,0.99353814,0.0064618303
735,0.99611545,0.0038845486
736,0.999923,7.700125e-05
737,0.9989377,0.0010622451
738,0.9941953,0.0058047306
739,0.66378725,0.33621272
740,0.9969971,0.0030028522
741,0.99639344,0.0036065783
742,0.80859137,0.19140866
743,0.65482116,0.3451788
744,0.99458873,0.0054112948
745,0.9997724,0.00022758693
746,0.9787409,0.021259127
747,0.99489856,0.0051014544
748,0.9774719,0.022528125
749,0.99569106,0.004308913
750,0.8871742,0.11282579
751,0.6753248,0.32467517
752,0.64896435,0.35103565
753,0.99867034,0.0013296732
754,0.9965008,0.0034992243
755,0.99889946,0.0011005213
756,0.95716155,0.04283844
757,0.94088477,0.059115257
758,0.98666453,0.013335495
759,0.997475,0.0025249622
760,0.997602,0.0023980115
761,0.99819964,0.0018003646
762,0.04327923,0.95672077
763,0.58973825,0.41026172
764,0.99652517,0.0034748092
765,0.7313018,0.26869822
766,0.9991058,0.00089421467
767,0.9813252,0.018674796
768,0.8210898,0.17891018
769,0.9904092,0.009590832
770,0.9968956,0.0031043978
771,0.9874727,0.012527283
772,0.9765851,0.023414938
773,0.6510212,0.34897882
774,0.9987366,0.001263371
775,0.99861145,0.0013885312
776,0.8615579,0.1384421
777,0.9401472,0.059852798
778,0.965495,0.03450502
779,0.9445176,0.055482406
780,0.9995024,0.000497589
781,0.9983239,0.001676094
782,0.99929327,0.00070671126
783,0.9903244,0.009675629
784,0.9989996,0.0010004091
785,0.04861313,0.95138687
786,0.9997347,0.00026531148
787,0.77768403,0.22231598
788,0.9948676,0.0051324014
789,0.8680527,0.13194728
790,0.8263154,0.17368458
791,0.9992726,0.00072739256
792,0.9989182,0.0010818503
793,0.9991438,0.0008562253
794,0.92571235,0.074287675
795,0.9906339,0.009366105
796,0.9795344,0.020465614
797,0.9990719,0.00092810317
798,0.9998593,0.00014074788
799,0.36725336,0.63274664
800,0.98295647,0.017043537
801,0.9846444,0.015355605
802,0.99972016,0.00027984334
803,0.9994767,0.0005233378
804,0.9994597,0.00054031896
805,0.62632096,0.37367904
806,0.98613137,0.013868636
807,0.99877495,0.0012250609
808,0.77915305,0.22084695
809,0.99951977,0.00048025194
810,0.99900824,0.0009917675
811,0.9544231,0.04557689
812,0.81168365,0.18831635
813,0.7091836,0.2908164
814,0.9981568,0.0018432313
815,0.99513704,0.004862957
816,0.3221109,0.6778891
817,0.22162902,0.778371
818,0.9997906,0.0002093756
819,0.64166296,0.35833707
820,0.96332294,0.03667709
821,0.99903476,0.0009652366
822,0.120628834,0.87937117
823,0.99724674,0.0027532564
824,0.68393886,0.3160611
825,0.9992579,0.0007420506
826,0.99896926,0.0010307379
827,0.99818116,0.001818864
828,0.9995523,0.0004476744
829,0.98957634,0.010423654
830,0.9983,0.0016999624
831,0.9989708,0.0010291717
832,0.9912692,0.008730837
833,0.99596953,0.0040304656
834,0.9997445,0.00025551312
835,0.99656415,0.0034358222
836,0.9990151,0.0009848789
837,0.9634148,0.036585238
838,0.9601206,0.03987936
839,0.798929,0.20107101
840,0.99722433,0.0027756696
841,0.999538,0.00046200183
842,0.9985157,0.0014842509
843,0.9956617,0.004338333
844,0.9923586,0.0076413527
845,0.9772831,0.022716906
846,0.7883863,0.21161371
847,0.94024915,0.05975084
848,0.91317266,0.08682735
849,0.9983437,0.001656309
850,0.9906564,0.009343638
851,0.14678663,0.85321337
852,0.9996828,0.0003172138
853,0.9903669,0.009633107
854,0.8954179,0.10458208
855,0.9993439,0.00065610174
856,0.854997,0.14500304
857,0.99950916,0.0004908323
858,0.99949986,0.00050013704
859,0.98144436,0.018555624
860,0.999251,0.0007489713
861,0.99436027,0.005639745
862,0.99923587,0.0007641227
863,0.98036796,0.019632056
864,0.9918159,0.008184054
865,0.49696368,0.5030363
866,0.9984273,0.0015727332
867,0.7143375,0.28566247
868,0.99836177,0.0016382064
869,0.98687196,0.013128016
870,0.99510723,0.004892788
871,0.99744487,0.0025551612
872,0.9968457,0.0031542866
873,0.9940816,0.005918361
874,0.99492025,0.005079733
875,0.88536036,0.11463964
876,0.9992339,0.0007660741
877,0.60797054,0.39202946
878,0.9993333,0.0006666769
879,0.9830964,0.016903562
880,0.9649758,0.035024222
881,0.9990389,0.0009611373
882,0.9979961,0.0020038902
883,0.9995904,0.0004096315
884,0.9968789,0.0031211062
885,0.99492174,0.0050782636
886,0.997005,0.002995018
887,0.7041006,0.2958994
888,0.9985782,0.0014218383
889,0.890464,0.10953597
890,0.9187971,0.0812029
891,0.43223363,0.56776637
892,0.9267717,0.07322832
893,0.94048613,0.059513878
894,0.9931542,0.006845787
895,0.6535407,0.34645933
896,0.94927746,0.05072255
897,0.99538136,0.0046186363
898,0.37323076,0.62676924
899,0.9923093,0.0076907333
900,0.9994782,0.00052175066
901,0.98822415,0.011775867
902,0.9996949,0.00030512575
903,0.8485827,0.15141733
904,0.9361628,0.06383716
905,0.997191,0.002808987
906,0.9960848,0.0039151898
907,0.75696665,0.24303335
908,0.9998229,0.00017709653
909,0.99763596,0.0023640234
910,0.9238595,0.07614049
911,0.9892343,0.010765686
912,0.32326502,0.676735
913,0.9951111,0.0048888796
914,0.99960804,0.0003919633
915,0.99841344,0.0015865618
916,0.45496124,0.54503876
917,0.9674261,0.032573897
918,0.9387427,0.0612573
919,0.9995326,0.00046740667
920,0.9975567,0.0024433113
921,0.9989092,0.0010908024
922,0.9995735,0.00042644967
923,0.9975561,0.0024439308
924,0.9160115,0.083988465
925,0.9994671,0.00053291715
926,0.19823718,0.8017628
927,0.9981847,0.0018153302
928,0.99809563,0.0019043674
929,0.9902805,0.009719471
930,0.99970305,0.00029694266
931,0.7215464,0.2784536
932,0.9537923,0.04620771
933,0.99965227,0.00034770824
934,0.9986692,0.0013308098
935,0.99562055,0.0043794685
936,0.99831545,0.001684576
937,0.9660868,0.033913184
938,0.6691606,0.33083943
939,0.99726623,0.002733772
940,0.9993522,0.00064780377
941,0.9966461,0.0033538674
942,0.99976987,0.00023011673
943,0.5598225,0.4401775
944,0.7363267,0.26367328
945,0.99912673,0.0008732445
946,0.2398963,0.7601037
947,0.7410937,0.2589063
948,0.9973979,0.0026021071
949,0.99863356,0.0013664484
950,0.99502015,0.0049798493
951,0.57862866,0.4213713
952,0.99899775,0.0010022402
953,0.999058,0.00094197947
954,0.9006814,0.09931862
955,0.9981014,0.0018985693
956,0.88778585,0.11221415
957,0.924839,0.07516096
958,0.579937,0.42006302
959,0.5703362,0.42966378
960,0.99618757,0.0038124197
961,0.52182806,0.4781719
962,0.8112446,0.18875542
963,0.79933935,0.20066063
964,0.71152556,0.28847447
965,0.9959989,0.00400108
966,0.340353,0.659647
967,0.7953179,0.20468213
968,0.9964062,0.0035938143
969,0.9937505,0.0062494953
970,0.93512046,0.06487957
971,0.998135,0.0018650264
972,0.9991652,0.00083483284
973,0.10300255,0.89699745
974,0.9978951,0.002104872
975,0.91185933,0.088140674
